track_id,isoa2,peak
0heeNYlwOGuUSe7TgUD27B,TH,51
0heeNYlwOGuUSe7TgUD27B,AR,69
0heeNYlwOGuUSe7TgUD27B,NO,49
0heeNYlwOGuUSe7TgUD27B,TW,57
0heeNYlwOGuUSe7TgUD27B,FR,157
0heeNYlwOGuUSe7TgUD27B,BE,26
0heeNYlwOGuUSe7TgUD27B,DK,49
0heeNYlwOGuUSe7TgUD27B,IT,165
0heeNYlwOGuUSe7TgUD27B,PL,105
0heeNYlwOGuUSe7TgUD27B,HK,32
0heeNYlwOGuUSe7TgUD27B,VN,24
0heeNYlwOGuUSe7TgUD27B,PT,22
0heeNYlwOGuUSe7TgUD27B,AT,29
0heeNYlwOGuUSe7TgUD27B,CL,109
0heeNYlwOGuUSe7TgUD27B,CH,40
0heeNYlwOGuUSe7TgUD27B,FI,51
0heeNYlwOGuUSe7TgUD27B,AE,11
0heeNYlwOGuUSe7TgUD27B,PE,117
0heeNYlwOGuUSe7TgUD27B,CZ,37
0heeNYlwOGuUSe7TgUD27B,SA,18
0heeNYlwOGuUSe7TgUD27B,ZA,28
0heeNYlwOGuUSe7TgUD27B,HU,55
0heeNYlwOGuUSe7TgUD27B,TR,99
0heeNYlwOGuUSe7TgUD27B,IL,46
0heeNYlwOGuUSe7TgUD27B,CO,129
0heeNYlwOGuUSe7TgUD27B,CR,57
0heeNYlwOGuUSe7TgUD27B,KR,49
0heeNYlwOGuUSe7TgUD27B,GR,84
0heeNYlwOGuUSe7TgUD27B,RO,53
0heeNYlwOGuUSe7TgUD27B,UY,57
0heeNYlwOGuUSe7TgUD27B,SK,43
0heeNYlwOGuUSe7TgUD27B,SV,79
0heeNYlwOGuUSe7TgUD27B,EE,18
0heeNYlwOGuUSe7TgUD27B,EC,151
0heeNYlwOGuUSe7TgUD27B,PK,34
0heeNYlwOGuUSe7TgUD27B,LT,41
0heeNYlwOGuUSe7TgUD27B,PY,124
0heeNYlwOGuUSe7TgUD27B,LV,28
0heeNYlwOGuUSe7TgUD27B,VE,48
0heeNYlwOGuUSe7TgUD27B,PA,86
0heeNYlwOGuUSe7TgUD27B,HN,70
0heeNYlwOGuUSe7TgUD27B,BG,24
0heeNYlwOGuUSe7TgUD27B,GT,137
0heeNYlwOGuUSe7TgUD27B,IS,37
0heeNYlwOGuUSe7TgUD27B,DO,171
0heeNYlwOGuUSe7TgUD27B,NI,65
0heeNYlwOGuUSe7TgUD27B,LU,36
0heeNYlwOGuUSe7TgUD27B,BO,78
0heeNYlwOGuUSe7TgUD27B,CY,45
0heeNYlwOGuUSe7TgUD27B,EG,102
0heeNYlwOGuUSe7TgUD27B,MA,100
5og4Qzt92jJzVDkOtSEilb,Global,9
5og4Qzt92jJzVDkOtSEilb,US,7
5og4Qzt92jJzVDkOtSEilb,PH,25
5og4Qzt92jJzVDkOtSEilb,GB,9
5og4Qzt92jJzVDkOtSEilb,AU,7
5og4Qzt92jJzVDkOtSEilb,CA,7
5og4Qzt92jJzVDkOtSEilb,ID,111
5og4Qzt92jJzVDkOtSEilb,DE,22
5og4Qzt92jJzVDkOtSEilb,BR,72
5og4Qzt92jJzVDkOtSEilb,SG,10
5og4Qzt92jJzVDkOtSEilb,MX,127
5og4Qzt92jJzVDkOtSEilb,MY,29
5og4Qzt92jJzVDkOtSEilb,IE,14
5og4Qzt92jJzVDkOtSEilb,IN,101
5og4Qzt92jJzVDkOtSEilb,NL,47
5og4Qzt92jJzVDkOtSEilb,SE,36
5og4Qzt92jJzVDkOtSEilb,NZ,8
5og4Qzt92jJzVDkOtSEilb,ES,80
5og4Qzt92jJzVDkOtSEilb,TH,163
5og4Qzt92jJzVDkOtSEilb,AR,54
5og4Qzt92jJzVDkOtSEilb,NO,38
5og4Qzt92jJzVDkOtSEilb,TW,36
5og4Qzt92jJzVDkOtSEilb,FR,116
5og4Qzt92jJzVDkOtSEilb,BE,26
5og4Qzt92jJzVDkOtSEilb,DK,26
5og4Qzt92jJzVDkOtSEilb,IT,144
5og4Qzt92jJzVDkOtSEilb,PL,90
5og4Qzt92jJzVDkOtSEilb,HK,23
5og4Qzt92jJzVDkOtSEilb,VN,73
5og4Qzt92jJzVDkOtSEilb,PT,32
5og4Qzt92jJzVDkOtSEilb,AT,17
5og4Qzt92jJzVDkOtSEilb,CL,137
5og4Qzt92jJzVDkOtSEilb,CH,22
5og4Qzt92jJzVDkOtSEilb,FI,63
5og4Qzt92jJzVDkOtSEilb,AE,16
5og4Qzt92jJzVDkOtSEilb,PE,141
5og4Qzt92jJzVDkOtSEilb,CZ,56
5og4Qzt92jJzVDkOtSEilb,SA,35
5og4Qzt92jJzVDkOtSEilb,ZA,59
5og4Qzt92jJzVDkOtSEilb,HU,58
5og4Qzt92jJzVDkOtSEilb,IL,77
5og4Qzt92jJzVDkOtSEilb,CO,58
5og4Qzt92jJzVDkOtSEilb,CR,71
5og4Qzt92jJzVDkOtSEilb,KR,78
5og4Qzt92jJzVDkOtSEilb,GR,132
5og4Qzt92jJzVDkOtSEilb,RO,77
5og4Qzt92jJzVDkOtSEilb,UY,57
5og4Qzt92jJzVDkOtSEilb,SK,55
5og4Qzt92jJzVDkOtSEilb,SV,103
5og4Qzt92jJzVDkOtSEilb,EE,18
5og4Qzt92jJzVDkOtSEilb,EC,168
5og4Qzt92jJzVDkOtSEilb,PK,158
5og4Qzt92jJzVDkOtSEilb,LT,65
5og4Qzt92jJzVDkOtSEilb,PY,84
5og4Qzt92jJzVDkOtSEilb,LV,36
5og4Qzt92jJzVDkOtSEilb,VE,52
5og4Qzt92jJzVDkOtSEilb,PA,65
5og4Qzt92jJzVDkOtSEilb,HN,121
5og4Qzt92jJzVDkOtSEilb,BG,47
5og4Qzt92jJzVDkOtSEilb,GT,63
5og4Qzt92jJzVDkOtSEilb,IS,46
5og4Qzt92jJzVDkOtSEilb,DO,197
5og4Qzt92jJzVDkOtSEilb,NI,115
5og4Qzt92jJzVDkOtSEilb,LU,24
5og4Qzt92jJzVDkOtSEilb,BO,63
5og4Qzt92jJzVDkOtSEilb,CY,48
5og4Qzt92jJzVDkOtSEilb,EG,179
5og4Qzt92jJzVDkOtSEilb,MA,131
5og4Qzt92jJzVDkOtSEilb,UA,174
0W0iAC1VGlB82PI6elxFYf,Global,14
0W0iAC1VGlB82PI6elxFYf,US,10
0W0iAC1VGlB82PI6elxFYf,PH,27
0W0iAC1VGlB82PI6elxFYf,GB,13
0W0iAC1VGlB82PI6elxFYf,AU,13
0W0iAC1VGlB82PI6elxFYf,CA,12
0W0iAC1VGlB82PI6elxFYf,ID,167
0W0iAC1VGlB82PI6elxFYf,DE,37
0W0iAC1VGlB82PI6elxFYf,BR,88
0W0iAC1VGlB82PI6elxFYf,SG,10
0W0iAC1VGlB82PI6elxFYf,MX,199
0W0iAC1VGlB82PI6elxFYf,MY,32
0W0iAC1VGlB82PI6elxFYf,IE,18
0W0iAC1VGlB82PI6elxFYf,NL,59
0W0iAC1VGlB82PI6elxFYf,SE,53
0W0iAC1VGlB82PI6elxFYf,NZ,14
0W0iAC1VGlB82PI6elxFYf,ES,112
0W0iAC1VGlB82PI6elxFYf,TH,165
0W0iAC1VGlB82PI6elxFYf,AR,68
0W0iAC1VGlB82PI6elxFYf,NO,52
0W0iAC1VGlB82PI6elxFYf,TW,42
0W0iAC1VGlB82PI6elxFYf,FR,157
0W0iAC1VGlB82PI6elxFYf,BE,36
0W0iAC1VGlB82PI6elxFYf,DK,43
0W0iAC1VGlB82PI6elxFYf,IT,96
0W0iAC1VGlB82PI6elxFYf,PL,117
0W0iAC1VGlB82PI6elxFYf,HK,29
0W0iAC1VGlB82PI6elxFYf,VN,87
0W0iAC1VGlB82PI6elxFYf,PT,38
0W0iAC1VGlB82PI6elxFYf,AT,23
0W0iAC1VGlB82PI6elxFYf,CL,191
0W0iAC1VGlB82PI6elxFYf,CH,35
0W0iAC1VGlB82PI6elxFYf,FI,80
0W0iAC1VGlB82PI6elxFYf,AE,23
0W0iAC1VGlB82PI6elxFYf,PE,65
0W0iAC1VGlB82PI6elxFYf,CZ,75
0W0iAC1VGlB82PI6elxFYf,SA,34
0W0iAC1VGlB82PI6elxFYf,ZA,74
0W0iAC1VGlB82PI6elxFYf,HU,69
0W0iAC1VGlB82PI6elxFYf,IL,97
0W0iAC1VGlB82PI6elxFYf,CO,100
0W0iAC1VGlB82PI6elxFYf,CR,97
0W0iAC1VGlB82PI6elxFYf,KR,93
0W0iAC1VGlB82PI6elxFYf,GR,170
0W0iAC1VGlB82PI6elxFYf,RO,84
0W0iAC1VGlB82PI6elxFYf,UY,70
0W0iAC1VGlB82PI6elxFYf,SK,77
0W0iAC1VGlB82PI6elxFYf,SV,158
0W0iAC1VGlB82PI6elxFYf,EE,22
0W0iAC1VGlB82PI6elxFYf,EC,57
0W0iAC1VGlB82PI6elxFYf,PK,180
0W0iAC1VGlB82PI6elxFYf,LT,73
0W0iAC1VGlB82PI6elxFYf,PY,134
0W0iAC1VGlB82PI6elxFYf,LV,41
0W0iAC1VGlB82PI6elxFYf,VE,79
0W0iAC1VGlB82PI6elxFYf,PA,110
0W0iAC1VGlB82PI6elxFYf,HN,159
0W0iAC1VGlB82PI6elxFYf,BG,60
0W0iAC1VGlB82PI6elxFYf,GT,107
0W0iAC1VGlB82PI6elxFYf,IS,58
0W0iAC1VGlB82PI6elxFYf,DO,85
0W0iAC1VGlB82PI6elxFYf,NI,192
0W0iAC1VGlB82PI6elxFYf,LU,35
0W0iAC1VGlB82PI6elxFYf,BO,108
0W0iAC1VGlB82PI6elxFYf,CY,74
3ZVFcD8Wlw9T9klGqmJf9F,Global,10
3ZVFcD8Wlw9T9klGqmJf9F,US,8
3ZVFcD8Wlw9T9klGqmJf9F,PH,40
3ZVFcD8Wlw9T9klGqmJf9F,GB,12
3ZVFcD8Wlw9T9klGqmJf9F,AU,8
3ZVFcD8Wlw9T9klGqmJf9F,CA,8
3ZVFcD8Wlw9T9klGqmJf9F,ID,184
3ZVFcD8Wlw9T9klGqmJf9F,DE,23
3ZVFcD8Wlw9T9klGqmJf9F,BR,65
3ZVFcD8Wlw9T9klGqmJf9F,SG,12
3ZVFcD8Wlw9T9klGqmJf9F,MX,150
3ZVFcD8Wlw9T9klGqmJf9F,MY,39
3ZVFcD8Wlw9T9klGqmJf9F,IE,13
3ZVFcD8Wlw9T9klGqmJf9F,IN,165
3ZVFcD8Wlw9T9klGqmJf9F,NL,49
3ZVFcD8Wlw9T9klGqmJf9F,SE,42
3ZVFcD8Wlw9T9klGqmJf9F,NZ,9
3ZVFcD8Wlw9T9klGqmJf9F,ES,77
3ZVFcD8Wlw9T9klGqmJf9F,TH,87
3ZVFcD8Wlw9T9klGqmJf9F,AR,65
3ZVFcD8Wlw9T9klGqmJf9F,NO,43
3ZVFcD8Wlw9T9klGqmJf9F,TW,49
3ZVFcD8Wlw9T9klGqmJf9F,FR,114
3ZVFcD8Wlw9T9klGqmJf9F,BE,23
3ZVFcD8Wlw9T9klGqmJf9F,DK,33
3ZVFcD8Wlw9T9klGqmJf9F,IT,147
3ZVFcD8Wlw9T9klGqmJf9F,PL,71
3ZVFcD8Wlw9T9klGqmJf9F,HK,30
3ZVFcD8Wlw9T9klGqmJf9F,VN,79
3ZVFcD8Wlw9T9klGqmJf9F,PT,27
3ZVFcD8Wlw9T9klGqmJf9F,AT,16
3ZVFcD8Wlw9T9klGqmJf9F,CL,156
3ZVFcD8Wlw9T9klGqmJf9F,CH,21
3ZVFcD8Wlw9T9klGqmJf9F,FI,69
3ZVFcD8Wlw9T9klGqmJf9F,AE,20
3ZVFcD8Wlw9T9klGqmJf9F,PE,53
3ZVFcD8Wlw9T9klGqmJf9F,CZ,50
3ZVFcD8Wlw9T9klGqmJf9F,SA,33
3ZVFcD8Wlw9T9klGqmJf9F,ZA,52
3ZVFcD8Wlw9T9klGqmJf9F,HU,55
3ZVFcD8Wlw9T9klGqmJf9F,IL,79
3ZVFcD8Wlw9T9klGqmJf9F,CO,70
3ZVFcD8Wlw9T9klGqmJf9F,CR,70
3ZVFcD8Wlw9T9klGqmJf9F,KR,94
3ZVFcD8Wlw9T9klGqmJf9F,GR,124
3ZVFcD8Wlw9T9klGqmJf9F,RO,53
3ZVFcD8Wlw9T9klGqmJf9F,UY,63
3ZVFcD8Wlw9T9klGqmJf9F,SK,56
3ZVFcD8Wlw9T9klGqmJf9F,SV,117
3ZVFcD8Wlw9T9klGqmJf9F,EE,15
3ZVFcD8Wlw9T9klGqmJf9F,EC,40
3ZVFcD8Wlw9T9klGqmJf9F,PK,179
3ZVFcD8Wlw9T9klGqmJf9F,LT,58
3ZVFcD8Wlw9T9klGqmJf9F,PY,114
3ZVFcD8Wlw9T9klGqmJf9F,LV,27
3ZVFcD8Wlw9T9klGqmJf9F,VE,59
3ZVFcD8Wlw9T9klGqmJf9F,PA,69
3ZVFcD8Wlw9T9klGqmJf9F,HN,129
3ZVFcD8Wlw9T9klGqmJf9F,BG,39
3ZVFcD8Wlw9T9klGqmJf9F,GT,78
3ZVFcD8Wlw9T9klGqmJf9F,IS,49
3ZVFcD8Wlw9T9klGqmJf9F,DO,63
3ZVFcD8Wlw9T9klGqmJf9F,NI,147
3ZVFcD8Wlw9T9klGqmJf9F,LU,22
3ZVFcD8Wlw9T9klGqmJf9F,BO,83
3ZVFcD8Wlw9T9klGqmJf9F,CY,53
3ZVFcD8Wlw9T9klGqmJf9F,EG,197
3ZVFcD8Wlw9T9klGqmJf9F,MA,148
3ZVFcD8Wlw9T9klGqmJf9F,UA,101
7FmYn9e7KHMXcxqGSj9LjH,Global,13
7FmYn9e7KHMXcxqGSj9LjH,US,12
7FmYn9e7KHMXcxqGSj9LjH,PH,14
7FmYn9e7KHMXcxqGSj9LjH,GB,12
7FmYn9e7KHMXcxqGSj9LjH,AU,12
7FmYn9e7KHMXcxqGSj9LjH,CA,11
7FmYn9e7KHMXcxqGSj9LjH,ID,189
7FmYn9e7KHMXcxqGSj9LjH,DE,63
7FmYn9e7KHMXcxqGSj9LjH,BR,83
7FmYn9e7KHMXcxqGSj9LjH,SG,14
7FmYn9e7KHMXcxqGSj9LjH,MX,138
7FmYn9e7KHMXcxqGSj9LjH,MY,42
7FmYn9e7KHMXcxqGSj9LjH,IE,12
7FmYn9e7KHMXcxqGSj9LjH,IN,144
7FmYn9e7KHMXcxqGSj9LjH,NL,56
7FmYn9e7KHMXcxqGSj9LjH,SE,59
7FmYn9e7KHMXcxqGSj9LjH,NZ,12
7FmYn9e7KHMXcxqGSj9LjH,ES,85
7FmYn9e7KHMXcxqGSj9LjH,TH,106
7FmYn9e7KHMXcxqGSj9LjH,AR,99
7FmYn9e7KHMXcxqGSj9LjH,NO,60
7FmYn9e7KHMXcxqGSj9LjH,TW,95
7FmYn9e7KHMXcxqGSj9LjH,FR,135
7FmYn9e7KHMXcxqGSj9LjH,BE,38
7FmYn9e7KHMXcxqGSj9LjH,DK,66
7FmYn9e7KHMXcxqGSj9LjH,IT,127
7FmYn9e7KHMXcxqGSj9LjH,PL,136
7FmYn9e7KHMXcxqGSj9LjH,HK,55
7FmYn9e7KHMXcxqGSj9LjH,VN,55
7FmYn9e7KHMXcxqGSj9LjH,PT,33
7FmYn9e7KHMXcxqGSj9LjH,AT,40
7FmYn9e7KHMXcxqGSj9LjH,CL,145
7FmYn9e7KHMXcxqGSj9LjH,CH,58
7FmYn9e7KHMXcxqGSj9LjH,FI,66
7FmYn9e7KHMXcxqGSj9LjH,AE,18
7FmYn9e7KHMXcxqGSj9LjH,PE,181
7FmYn9e7KHMXcxqGSj9LjH,CZ,56
7FmYn9e7KHMXcxqGSj9LjH,SA,32
7FmYn9e7KHMXcxqGSj9LjH,ZA,36
7FmYn9e7KHMXcxqGSj9LjH,HU,72
7FmYn9e7KHMXcxqGSj9LjH,TR,155
7FmYn9e7KHMXcxqGSj9LjH,IL,67
7FmYn9e7KHMXcxqGSj9LjH,CO,185
7FmYn9e7KHMXcxqGSj9LjH,CR,73
7FmYn9e7KHMXcxqGSj9LjH,KR,74
7FmYn9e7KHMXcxqGSj9LjH,GR,115
7FmYn9e7KHMXcxqGSj9LjH,RO,74
7FmYn9e7KHMXcxqGSj9LjH,UY,68
7FmYn9e7KHMXcxqGSj9LjH,SK,64
7FmYn9e7KHMXcxqGSj9LjH,SV,106
7FmYn9e7KHMXcxqGSj9LjH,EE,24
7FmYn9e7KHMXcxqGSj9LjH,EC,95
7FmYn9e7KHMXcxqGSj9LjH,PK,48
7FmYn9e7KHMXcxqGSj9LjH,LT,54
7FmYn9e7KHMXcxqGSj9LjH,PY,193
7FmYn9e7KHMXcxqGSj9LjH,LV,36
7FmYn9e7KHMXcxqGSj9LjH,VE,60
7FmYn9e7KHMXcxqGSj9LjH,PA,133
7FmYn9e7KHMXcxqGSj9LjH,HN,97
7FmYn9e7KHMXcxqGSj9LjH,BG,41
7FmYn9e7KHMXcxqGSj9LjH,GT,76
7FmYn9e7KHMXcxqGSj9LjH,IS,57
7FmYn9e7KHMXcxqGSj9LjH,DO,140
7FmYn9e7KHMXcxqGSj9LjH,NI,99
7FmYn9e7KHMXcxqGSj9LjH,LU,56
7FmYn9e7KHMXcxqGSj9LjH,BO,117
7FmYn9e7KHMXcxqGSj9LjH,CY,65
7FmYn9e7KHMXcxqGSj9LjH,EG,161
7FmYn9e7KHMXcxqGSj9LjH,MA,145
0A1JLUlkZkp2EFrosoNQi0,Global,12
0A1JLUlkZkp2EFrosoNQi0,US,11
0A1JLUlkZkp2EFrosoNQi0,PH,10
0A1JLUlkZkp2EFrosoNQi0,GB,13
0A1JLUlkZkp2EFrosoNQi0,AU,13
0A1JLUlkZkp2EFrosoNQi0,CA,12
0A1JLUlkZkp2EFrosoNQi0,ID,154
0A1JLUlkZkp2EFrosoNQi0,DE,64
0A1JLUlkZkp2EFrosoNQi0,BR,78
0A1JLUlkZkp2EFrosoNQi0,SG,12
0A1JLUlkZkp2EFrosoNQi0,MX,124
0A1JLUlkZkp2EFrosoNQi0,MY,30
0A1JLUlkZkp2EFrosoNQi0,IE,16
0A1JLUlkZkp2EFrosoNQi0,IN,125
0A1JLUlkZkp2EFrosoNQi0,NL,58
0A1JLUlkZkp2EFrosoNQi0,SE,55
0A1JLUlkZkp2EFrosoNQi0,NZ,13
0A1JLUlkZkp2EFrosoNQi0,ES,89
0A1JLUlkZkp2EFrosoNQi0,TH,82
0A1JLUlkZkp2EFrosoNQi0,AR,96
0A1JLUlkZkp2EFrosoNQi0,NO,61
0A1JLUlkZkp2EFrosoNQi0,TW,87
0A1JLUlkZkp2EFrosoNQi0,FR,118
0A1JLUlkZkp2EFrosoNQi0,BE,39
0A1JLUlkZkp2EFrosoNQi0,DK,65
0A1JLUlkZkp2EFrosoNQi0,IT,119
0A1JLUlkZkp2EFrosoNQi0,PL,143
0A1JLUlkZkp2EFrosoNQi0,HK,51
0A1JLUlkZkp2EFrosoNQi0,VN,44
0A1JLUlkZkp2EFrosoNQi0,PT,34
0A1JLUlkZkp2EFrosoNQi0,AT,48
0A1JLUlkZkp2EFrosoNQi0,CL,139
0A1JLUlkZkp2EFrosoNQi0,CH,59
0A1JLUlkZkp2EFrosoNQi0,FI,74
0A1JLUlkZkp2EFrosoNQi0,AE,17
0A1JLUlkZkp2EFrosoNQi0,PE,178
0A1JLUlkZkp2EFrosoNQi0,CZ,63
0A1JLUlkZkp2EFrosoNQi0,SA,23
0A1JLUlkZkp2EFrosoNQi0,ZA,39
0A1JLUlkZkp2EFrosoNQi0,HU,81
0A1JLUlkZkp2EFrosoNQi0,TR,137
0A1JLUlkZkp2EFrosoNQi0,IL,69
0A1JLUlkZkp2EFrosoNQi0,CO,175
0A1JLUlkZkp2EFrosoNQi0,CR,68
0A1JLUlkZkp2EFrosoNQi0,KR,73
0A1JLUlkZkp2EFrosoNQi0,GR,119
0A1JLUlkZkp2EFrosoNQi0,RO,80
0A1JLUlkZkp2EFrosoNQi0,UY,70
0A1JLUlkZkp2EFrosoNQi0,SK,69
0A1JLUlkZkp2EFrosoNQi0,SV,100
0A1JLUlkZkp2EFrosoNQi0,EE,28
0A1JLUlkZkp2EFrosoNQi0,EC,84
0A1JLUlkZkp2EFrosoNQi0,PK,44
0A1JLUlkZkp2EFrosoNQi0,LT,72
0A1JLUlkZkp2EFrosoNQi0,PY,176
0A1JLUlkZkp2EFrosoNQi0,LV,44
0A1JLUlkZkp2EFrosoNQi0,VE,59
0A1JLUlkZkp2EFrosoNQi0,PA,127
0A1JLUlkZkp2EFrosoNQi0,HN,92
0A1JLUlkZkp2EFrosoNQi0,BG,46
0A1JLUlkZkp2EFrosoNQi0,GT,66
0A1JLUlkZkp2EFrosoNQi0,IS,52
0A1JLUlkZkp2EFrosoNQi0,DO,125
0A1JLUlkZkp2EFrosoNQi0,NI,92
0A1JLUlkZkp2EFrosoNQi0,LU,60
0A1JLUlkZkp2EFrosoNQi0,BO,103
0A1JLUlkZkp2EFrosoNQi0,CY,66
0A1JLUlkZkp2EFrosoNQi0,EG,136
0A1JLUlkZkp2EFrosoNQi0,MA,122
2v1ivOOsgn64g5OywuH55L,Global,20
2v1ivOOsgn64g5OywuH55L,US,11
2v1ivOOsgn64g5OywuH55L,PH,54
2v1ivOOsgn64g5OywuH55L,GB,15
2v1ivOOsgn64g5OywuH55L,AU,17
2v1ivOOsgn64g5OywuH55L,CA,17
2v1ivOOsgn64g5OywuH55L,DE,40
2v1ivOOsgn64g5OywuH55L,BR,156
2v1ivOOsgn64g5OywuH55L,SG,20
2v1ivOOsgn64g5OywuH55L,MX,87
2v1ivOOsgn64g5OywuH55L,MY,59
2v1ivOOsgn64g5OywuH55L,IE,19
2v1ivOOsgn64g5OywuH55L,NL,69
2v1ivOOsgn64g5OywuH55L,SE,63
2v1ivOOsgn64g5OywuH55L,NZ,19
2v1ivOOsgn64g5OywuH55L,ES,117
2v1ivOOsgn64g5OywuH55L,TH,155
2v1ivOOsgn64g5OywuH55L,AR,86
2v1ivOOsgn64g5OywuH55L,NO,59
2v1ivOOsgn64g5OywuH55L,TW,90
2v1ivOOsgn64g5OywuH55L,FR,92
2v1ivOOsgn64g5OywuH55L,BE,43
2v1ivOOsgn64g5OywuH55L,DK,51
2v1ivOOsgn64g5OywuH55L,IT,121
2v1ivOOsgn64g5OywuH55L,PL,146
2v1ivOOsgn64g5OywuH55L,HK,52
2v1ivOOsgn64g5OywuH55L,VN,168
2v1ivOOsgn64g5OywuH55L,PT,50
2v1ivOOsgn64g5OywuH55L,AT,27
2v1ivOOsgn64g5OywuH55L,CL,101
2v1ivOOsgn64g5OywuH55L,CH,47
2v1ivOOsgn64g5OywuH55L,FI,85
2v1ivOOsgn64g5OywuH55L,AE,33
2v1ivOOsgn64g5OywuH55L,PE,81
2v1ivOOsgn64g5OywuH55L,CZ,87
2v1ivOOsgn64g5OywuH55L,SA,56
2v1ivOOsgn64g5OywuH55L,ZA,104
2v1ivOOsgn64g5OywuH55L,HU,76
2v1ivOOsgn64g5OywuH55L,IL,124
2v1ivOOsgn64g5OywuH55L,CO,148
2v1ivOOsgn64g5OywuH55L,CR,132
2v1ivOOsgn64g5OywuH55L,KR,191
2v1ivOOsgn64g5OywuH55L,GR,177
2v1ivOOsgn64g5OywuH55L,RO,107
2v1ivOOsgn64g5OywuH55L,UY,82
2v1ivOOsgn64g5OywuH55L,SK,102
2v1ivOOsgn64g5OywuH55L,SV,57
2v1ivOOsgn64g5OywuH55L,EE,30
2v1ivOOsgn64g5OywuH55L,EC,91
2v1ivOOsgn64g5OywuH55L,PK,121
2v1ivOOsgn64g5OywuH55L,LT,112
2v1ivOOsgn64g5OywuH55L,PY,197
2v1ivOOsgn64g5OywuH55L,LV,51
2v1ivOOsgn64g5OywuH55L,VE,105
2v1ivOOsgn64g5OywuH55L,PA,164
2v1ivOOsgn64g5OywuH55L,HN,54
2v1ivOOsgn64g5OywuH55L,BG,78
2v1ivOOsgn64g5OywuH55L,GT,176
2v1ivOOsgn64g5OywuH55L,IS,69
2v1ivOOsgn64g5OywuH55L,DO,130
2v1ivOOsgn64g5OywuH55L,NI,57
2v1ivOOsgn64g5OywuH55L,LU,53
2v1ivOOsgn64g5OywuH55L,BO,161
2v1ivOOsgn64g5OywuH55L,CY,76
0Jlcvv8IykzHaSmj49uNW8,Global,5
0Jlcvv8IykzHaSmj49uNW8,US,2
0Jlcvv8IykzHaSmj49uNW8,PH,2
0Jlcvv8IykzHaSmj49uNW8,GB,9
0Jlcvv8IykzHaSmj49uNW8,AU,5
0Jlcvv8IykzHaSmj49uNW8,CA,4
0Jlcvv8IykzHaSmj49uNW8,ID,75
0Jlcvv8IykzHaSmj49uNW8,DE,182
0Jlcvv8IykzHaSmj49uNW8,BR,59
0Jlcvv8IykzHaSmj49uNW8,SG,5
0Jlcvv8IykzHaSmj49uNW8,MX,153
0Jlcvv8IykzHaSmj49uNW8,MY,7
0Jlcvv8IykzHaSmj49uNW8,IE,9
0Jlcvv8IykzHaSmj49uNW8,IN,43
0Jlcvv8IykzHaSmj49uNW8,NL,115
0Jlcvv8IykzHaSmj49uNW8,SE,71
0Jlcvv8IykzHaSmj49uNW8,NZ,7
0Jlcvv8IykzHaSmj49uNW8,ES,123
0Jlcvv8IykzHaSmj49uNW8,TH,59
0Jlcvv8IykzHaSmj49uNW8,AR,102
0Jlcvv8IykzHaSmj49uNW8,NO,50
0Jlcvv8IykzHaSmj49uNW8,TW,47
0Jlcvv8IykzHaSmj49uNW8,BE,74
0Jlcvv8IykzHaSmj49uNW8,DK,49
0Jlcvv8IykzHaSmj49uNW8,PL,87
0Jlcvv8IykzHaSmj49uNW8,JP,199
0Jlcvv8IykzHaSmj49uNW8,HK,6
0Jlcvv8IykzHaSmj49uNW8,VN,22
0Jlcvv8IykzHaSmj49uNW8,PT,68
0Jlcvv8IykzHaSmj49uNW8,AT,121
0Jlcvv8IykzHaSmj49uNW8,CL,113
0Jlcvv8IykzHaSmj49uNW8,CH,131
0Jlcvv8IykzHaSmj49uNW8,FI,92
0Jlcvv8IykzHaSmj49uNW8,AE,15
0Jlcvv8IykzHaSmj49uNW8,PE,121
0Jlcvv8IykzHaSmj49uNW8,CZ,158
0Jlcvv8IykzHaSmj49uNW8,SA,68
0Jlcvv8IykzHaSmj49uNW8,ZA,18
0Jlcvv8IykzHaSmj49uNW8,HU,96
0Jlcvv8IykzHaSmj49uNW8,TR,139
0Jlcvv8IykzHaSmj49uNW8,IL,147
0Jlcvv8IykzHaSmj49uNW8,CO,149
0Jlcvv8IykzHaSmj49uNW8,CR,100
0Jlcvv8IykzHaSmj49uNW8,GR,186
0Jlcvv8IykzHaSmj49uNW8,RO,144
0Jlcvv8IykzHaSmj49uNW8,UY,78
0Jlcvv8IykzHaSmj49uNW8,SK,156
0Jlcvv8IykzHaSmj49uNW8,SV,78
0Jlcvv8IykzHaSmj49uNW8,EE,34
0Jlcvv8IykzHaSmj49uNW8,EC,151
0Jlcvv8IykzHaSmj49uNW8,LT,131
0Jlcvv8IykzHaSmj49uNW8,PY,174
0Jlcvv8IykzHaSmj49uNW8,LV,73
0Jlcvv8IykzHaSmj49uNW8,PA,138
0Jlcvv8IykzHaSmj49uNW8,HN,99
0Jlcvv8IykzHaSmj49uNW8,BG,65
0Jlcvv8IykzHaSmj49uNW8,GT,177
0Jlcvv8IykzHaSmj49uNW8,IS,144
0Jlcvv8IykzHaSmj49uNW8,DO,151
0Jlcvv8IykzHaSmj49uNW8,NI,82
0Jlcvv8IykzHaSmj49uNW8,LU,97
0Jlcvv8IykzHaSmj49uNW8,BO,166
0Jlcvv8IykzHaSmj49uNW8,CY,105
0Jlcvv8IykzHaSmj49uNW8,EG,98
0Jlcvv8IykzHaSmj49uNW8,RU,105
