TRACK_ID,TOTAL_STREAM,DAILY_STREAM,DATE,PREVIOUS_DAILY_STREAM
1cSFlSBdpT4F5vb1frQ231,62541267,56750.0,2024-01-14,57307.0
7A2cNLRT0YJc1yjxHlKihs,62513951,61396.0,2024-01-14,62710.0
6GXgd1BPD9bUpqw5AntGV5,62428840,296883.0,2024-01-14,321269.0
5eGX87IiKsGuzS3iw4CfCX,61643648,34949.0,2024-01-14,37456.0
4axSuOg3BqsowKjRpj59RU,61410486,63012.0,2024-01-14,65868.0
4Ar3jciiuPXAMGjQpMWo34,61105234,7012.0,2024-01-14,7448.0
5gl2F1AWDQlUFzXwA4uY72,59979698,8119.0,2024-01-14,8760.0
2ByBBvpR9b7IynvRmnG7kG,59829767,303434.0,2024-01-14,325295.0
4tMzIAFTFdqGBQLdfbPces,59219999,129580.0,2024-01-14,133999.0
7HC7R2D8WjXVcUHJyEGjRs,58963031,54275.0,2024-01-14,55569.0
59KOoHFcw5XfICnO57holu,58799093,140715.0,2024-01-14,143794.0
5A4PQqcpYb0vD1zx5DlObS,56351974,7309.0,2024-01-14,8096.0
0q6vsjvnCIWrtwRckCV7y0,55490340,83323.0,2024-01-14,86219.0
43y1WpBdnEy5TR9aZoSQL9,54586485,261165.0,2024-01-14,283761.0
6xlCHgsZanRIBaS3yokshA,54315557,6423.0,2024-01-14,6586.0
5iZzl5YlcJaEZjFCcv9j2h,53416556,6442.0,2024-01-14,6641.0
34V9RiEPe8MNdU32qJsJa1,53012906,47075.0,2024-01-14,48918.0
47HtKpfzpAt8rQjjXWotFj,52269176,10006.0,2024-01-14,10532.0
0DMVrlMUn01M0IcpDbwgu7,52169775,46443.0,2024-01-14,48454.0
64FzgoLZ3oXu2SriZblHic,52034613,248503.0,2024-01-14,273002.0
0fAbfDiuQiUwV7FUcFfRGY,50935965,8260.0,2024-01-14,8771.0
5GPwN5iZ9ZMSXAkppj4Uvv,50818535,8889.0,2024-01-14,8961.0
0k0vFacOHNuArLWMiH60p7,50583389,45802.0,2024-01-14,47175.0
1HCdems7PQZRj42QDWLA0A,65052302,139721.0,2024-01-14,145315.0
0zo975x58DlXbZllWvfYhg,65200837,112366.0,2024-01-14,119353.0
4L9QDCVNWIFhf2yr8iMvzA,65379350,8679.0,2024-01-14,9257.0
3pv7Q5v2dpdefwdWIvE7yH,65671386,380694.0,2024-01-14,420037.0
2nqio0SfWg6gh2eCtfuMa5,88251160,89617.0,2024-01-14,91370.0
73qMN9bXy7MSPwwGfH3wQr,84651707,90877.0,2024-01-14,91251.0
5YL553x8sHderRBDlm3NM3,83414896,90421.0,2024-01-14,93065.0
3oGVx9RBmiYGv5ZCecWLkx,82711346,77953.0,2024-01-14,79478.0
1wJL1A0QUHJPf2cm7tsrdw,82578955,21851.0,2024-01-14,22666.0
1zU8j1x3yi9xalMF96pzKp,82166890,183725.0,2024-01-14,193354.0
2r9CbjYgFhtAmcFv1cSquB,82158403,74193.0,2024-01-14,75408.0
045ZeOHPIzhxxsm8bq5kyE,81340024,431281.0,2024-01-14,468742.0
5xXqyjLicvEpch72qEryFT,80598801,160992.0,2024-01-14,171357.0
7eQj6r5PIdYKEIZjucBMcq,79611983,69757.0,2024-01-14,72485.0
550erGcdD9n6PnwxrvYqZT,78721654,74084.0,2024-01-14,76173.0
4i6cwNY6oIUU2XZxPIw82Y,76309754,104259.0,2024-01-14,113194.0
7J4b3LVCIGO4CMBDFLPoP6,76057302,71705.0,2024-01-14,74221.0
6MWoRt97mnSTXZhu3ggi9C,166066538,146566.0,2024-01-14,146778.0
6T0sEnqjmHISIKwFETeeiP,75190010,278227.0,2024-01-14,300631.0
6IH2Z54gYPLqgJtxZjX80i,74320593,11608.0,2024-01-14,12020.0
6dTA6y0C2ReQklntzZl8l3,73607116,163953.0,2024-01-14,168443.0
3r9bgSJlJz2zlevcBRYXko,71848071,19516.0,2024-01-14,19516.0
1hR8BSuEqPCCZfv93zzzz9,71230722,364176.0,2024-01-14,394634.0
2vPMoMDXxu9uX1igWZmXSG,70494894,419115.0,2024-01-14,453856.0
7eResoqEJJAVTkQYSqvO3P,70139840,59005.0,2024-01-14,62150.0
0V3SNHDka1JSCP71HAzpxw,70018576,12477.0,2024-01-14,13122.0
4s8BIKx4Zh6ryAEz8RTlaU,69820762,147784.0,2024-01-14,153200.0
4e5ayHsOLJNLTGfjau2mEw,68899282,60809.0,2024-01-14,62207.0
5P4wWhUYWM0IaVYLuZxdar,67785750,18214.0,2024-01-14,18885.0
4e3ZNTAV6PCrdYMUrUlMpQ,67330608,122774.0,2024-01-14,130855.0
49mWEy5MgtNujgT7xU3emT,66792610,11237.0,2024-01-14,11929.0
4ABYxlb92WBIjHu7TIKmml,66263180,116356.0,2024-01-14,121459.0
30Y4CV7A6YqtQtTTo7Ue4j,74572877,173877.0,2024-01-14,187131.0
0tQ9vBYpldCuikPsbgOVKA,49351605,60020.0,2024-01-14,59538.0
55Vf4bimc1Rtfg0PAQRAo2,166570755,146633.0,2024-01-14,147298.0
5KD6AEm19QnMbfWpfoOHMl,169083864,936844.0,2024-01-14,1020342.0
1ZY1PqizIl78geGM4xWlEA,540470500,420309.0,2024-01-14,458861.0
1gcyHQpBQ1lfXGdhZmWrHP,534973221,541866.0,2024-01-14,567571.0
1qrpoAMXodY6895hGKoUpA,534595018,850072.0,2024-01-14,899713.0
0Jlcvv8IykzHaSmj49uNW8,505092204,452758.0,2024-01-14,472128.0
4D7BCuvgdJlYvlX5WlN54t,490408754,707427.0,2024-01-14,719279.0
2x0WlnmfG39ZuDmstl9xfX,452714011,367741.0,2024-01-14,387137.0
3qoftcUZaUOncvIYjFSPdE,452641723,575933.0,2024-01-14,620829.0
1MgV7FIyNxIG7WzMRJV5HC,408483637,484547.0,2024-01-14,493710.0
3eX0NZfLtGzoLUxPNvRfqm,406520845,343631.0,2024-01-14,364069.0
4svZDCRz4cJoneBpjpx8DJ,393184327,384390.0,2024-01-14,406637.0
1wtOxkiel43cVs0Yux5Q4h,392450185,279140.0,2024-01-14,291234.0
3DrjZArsPsoqbLzUZZV1Id,371913587,163353.0,2024-01-14,169047.0
6ce41JVa6KFaryfmC2bu2W,369251696,135665.0,2024-01-14,144649.0
22bPsP2jCgbLUvh82U0Z3M,363906105,361126.0,2024-01-14,368379.0
0ZNU020wNYvgW84iljPkPP,363221594,442393.0,2024-01-14,454408.0
1GwMQaZz6Au3QLDbjbMdme,357710026,349980.0,2024-01-14,365578.0
1xwAWUI6Dj0WGC3KiUPN0O,341823504,374417.0,2024-01-14,409417.0
7kt9e9LFSpN1zQtYEl19o1,337013816,398252.0,2024-01-14,397069.0
1SymEzIT3H8UZfibCs3TYi,336247402,331794.0,2024-01-14,349478.0
3pHkh7d0lzM2AldUtz2x37,335997996,456241.0,2024-01-14,459047.0
2NmsngXHeC1GQ9wWrzhOMf,333451629,522349.0,2024-01-14,544602.0
2CYVETnhM9aytqrazYYwrK,331900476,293530.0,2024-01-14,301731.0
2Eeur20xVqfUoM3Q7EFPFt,319567421,281029.0,2024-01-14,291859.0
6VsvKPJ4xjVNKpI8VVZ3SV,316715965,350892.0,2024-01-14,355170.0
1fzAuUVbzlhZ1lJAx9PtY6,316239600,601037.0,2024-01-14,609804.0
5OndtwLGA9O6XHFcGm2H7r,313816662,82873.0,2024-01-14,89929.0
43rA71bccXFGD4C8GOpIlN,312232151,166630.0,2024-01-14,180176.0
273dCMFseLcVsoSWx59IoE,559669317,323882.0,2024-01-14,344263.0
214nt20w5wOxJnY462klLw,310488657,386344.0,2024-01-14,410415.0
4y5bvROuBDPr5fuwXbIBZR,572025955,596105.0,2024-01-14,608247.0
0VE4kBnHJUgtMf0dy6DRmW,573179172,733816.0,2024-01-14,762218.0
55n9yjI6qqXh5F2mYvUc2y,1544698671,737288.0,2024-01-14,772348.0
0V3wPSX9ygBnCm8psDIegu,1343180023,1461525.0,2024-01-14,1636525.0
5xTtaWoae3wi06K5WfVUUH,1295046671,781177.0,2024-01-14,874419.0
1dGr1c8CrMLDpV6mPbImSI,1174028984,1654992.0,2024-01-14,1766934.0
4lIxdJw6W3Fg4vUIYCB0S5,1103165869,971550.0,2024-01-14,1025438.0
4R2kfaDFhslZEMJqAFNpdd,1097370020,1382585.0,2024-01-14,1424083.0
1P17dC1amhFzptugyAO7Il,1044110220,891068.0,2024-01-14,964728.0
1R0a2iXumgCiFb7HEZ7gUE,941466726,1266692.0,2024-01-14,1370514.0
3hUxzQpSfdDqwM3ZTFQY0K,919662001,1201311.0,2024-01-14,1276821.0
59HjlYCeBsxdI0fcm3zglw,899878589,464014.0,2024-01-14,491248.0
6NFyWDv5CjfwuzoCkw47Xf,886648050,750024.0,2024-01-14,805412.0
6RRNNciQGZEXnqk8SQ9yv5,848543236,453687.0,2024-01-14,499873.0
1vrd6UOGamcKNGnSHJQlSt,830491967,383803.0,2024-01-14,418939.0
2Rk4JlNc2TPmZe2af99d45,813756569,298471.0,2024-01-14,323191.0
6FB3v4YcR57y4tXFcdxI1E,773550440,416115.0,2024-01-14,455968.0
2gVhfX2Gy1T9kDuS9azrF7,744354463,600390.0,2024-01-14,636113.0
10eBRyImhfqVvkiVEGf0N0,744165604,505395.0,2024-01-14,501150.0
5enxwA8aAbwZbf5qCHORXi,738363238,745948.0,2024-01-14,780530.0
4pvb0WLRcMtbPGmtejJJ6y,676983702,555351.0,2024-01-14,573675.0
3RauEVgRgj1IuWdJ9fDs70,655962454,740168.0,2024-01-14,802382.0
7KokYm8cMIXCsGVmUvKtqf,638721665,996628.0,2024-01-14,1098045.0
0VwNdo84DaVYLIkbVO86ND,635382545,227245.0,2024-01-14,242686.0
5jQI2r1RdgtuT8S3iG8zFC,629208803,572894.0,2024-01-14,627698.0
2yLa0QULdQr0qAIvVwN6B5,624445217,541741.0,2024-01-14,596755.0
6YvqWjhGD8mB5QXcbcUKtx,621525442,873754.0,2024-01-14,932001.0
1K39ty6o1sHwwlZwO6a7wK,616055369,860642.0,2024-01-14,921883.0
3GCL1PydwsLodcpv0Ll1ch,601095276,284517.0,2024-01-14,309893.0
3rWDp9tBPQR9z6U5YyRSK4,572301109,605510.0,2024-01-14,642995.0
5kI4eCXXzyuIUXjQra0Cxi,309769655,280213.0,2024-01-14,292021.0
17yraMKqmZIKAv3iaGcoLX,303171410,451221.0,2024-01-14,468333.0
15DeqWWQB4dcEWzJg15VrN,300913634,289875.0,2024-01-14,309795.0
7I7JbDv63ZJJsSi24DyJrz,221966151,223961.0,2024-01-14,229026.0
5yEPktRqvIhko5QFF3aBhQ,221042784,57834.0,2024-01-14,63358.0
4wFUdSCer8bdQsrp1M90sa,215973437,102136.0,2024-01-14,102136.0
0dBW6ZsW8skfvoRfgeerBF,215293522,54469.0,2024-01-14,57316.0
0dAb8TY433dl3ZfXYCLE19,214317568,43100.0,2024-01-14,45678.0
5QVVjX0ZItqlVpEuVCM9Yg,210368472,317256.0,2024-01-14,332211.0
5hQSXkFgbxjZo9uCwd11so,203753508,233553.0,2024-01-14,230213.0
5kHMfzgLZP95O9NBy0ku4v,200680556,372784.0,2024-01-14,395266.0
7zMcNqs55Mxer82bvZFkpg,199142079,107750.0,2024-01-14,114528.0
07NxDD1iKCHbAldceD7QLP,197502565,190220.0,2024-01-14,203328.0
3sW3oSbzsfecv9XoUdGs7h,194898629,648014.0,2024-01-14,675225.0
43Ykum9T72UOPhBN31grpN,193018876,190783.0,2024-01-14,182509.0
4CkgMiMqZ5JzW9iYXSTMTL,190933120,159824.0,2024-01-14,169348.0
2QDyYdZyhlP2fp79KZX8Bi,190826345,163460.0,2024-01-14,165060.0
01K4zKU104LyJ8gMb7227B,190762759,199442.0,2024-01-14,197795.0
06WgOCf0LV2h4keYXDRnuh,189476584,46409.0,2024-01-14,48618.0
6Wlq9rqkxrqj5Kls4Kw14H,189338321,200983.0,2024-01-14,201240.0
7MbT4I8qGntX4fMdqMQgke,185975647,160609.0,2024-01-14,160055.0
2ythurkTtSiyfK7GprJoFW,184162844,68276.0,2024-01-14,73063.0
5uICWmZTLkpEVbK22PBP6e,179082693,241582.0,2024-01-14,254660.0
2mvabkN1i2gLnGAPUVdwek,176027873,40753.0,2024-01-14,43791.0
6d9IiDcFxtFVIvt9pCqyGH,175405069,45312.0,2024-01-14,47819.0
5VYWxXUpxuxEmCqMLDqICo,174907158,154188.0,2024-01-14,159889.0
32mVHdy0bi1XKgr0ajsBlG,173993012,144625.0,2024-01-14,154783.0
3z6XUommYDWPHeFhmhhT6j,173055570,114300.0,2024-01-14,120440.0
7F5oktn5YOsR9eR5YsFtqb,172268908,194927.0,2024-01-14,201188.0
6xsEAm6w9oMQYYg3jkEkMT,171425378,90880.0,2024-01-14,97511.0
0z9UVN8VBHJ9HdfYsOuuNf,226358374,53325.0,2024-01-14,56865.0
3yII7UwgLF6K5zW3xad3MP,228049576,349427.0,2024-01-14,371344.0
3nsfB1vus2qaloUdcBZvDu,228185296,245637.0,2024-01-14,248219.0
0aV5uARAknQgYhBaK944FP,232980237,243743.0,2024-01-14,256715.0
7FmYn9e7KHMXcxqGSj9LjH,294127160,327795.0,2024-01-14,354027.0
1LLXZFeAHK9R4xUramtUKw,292197591,263485.0,2024-01-14,275447.0
12M5uqx0ZuwkpLp5rJim1a,290970703,288216.0,2024-01-14,295487.0
6AtZLIzUINvExIUy4QhdjP,286154588,409847.0,2024-01-14,445070.0
6oVxXO5oQ4pTpO8RSnkzvv,277920131,366581.0,2024-01-14,371177.0
3zwMVvkBe2qIKDObWgXw4N,274977446,430950.0,2024-01-14,449342.0
6KJqZcs9XDgVck7Lg9QOTC,272537579,279169.0,2024-01-14,282850.0
5YqltLsjdqFtvqE7Nrysvs,271521006,431806.0,2024-01-14,462956.0
0heeNYlwOGuUSe7TgUD27B,270326312,192222.0,2024-01-14,207609.0
3i9UVldZOE0aD0JnyfAZZ0,267751853,202069.0,2024-01-14,213634.0
3Z1kZKYfRC8iRXnYeC5sCJ,266203896,53779.0,2024-01-14,57391.0
6rZVy6FIG7lSJQMFXHo12z,265893886,110562.0,2024-01-14,118931.0
3Dby3p1m6IOZn2gIIqECgK,258316707,217814.0,2024-01-14,220951.0
6N1K5OVVCopBjGViHs2IvP,167369784,107305.0,2024-01-14,113663.0
6lCvK2AR2uOKkVFCVlAzzm,258311490,384353.0,2024-01-14,393109.0
4OAuvHryIVv4kMDNSLuPt6,248466059,274728.0,2024-01-14,285257.0
6uwfVkaOM1mcMkFmSn35ix,246876618,208109.0,2024-01-14,216412.0
2YWtcWi3a83pdEg3Gif4Pd,245904544,233882.0,2024-01-14,233266.0
4yBEU0askBZzE2XEVdEwmx,245061657,60996.0,2024-01-14,65218.0
3UMrglJeju5yWyYIW6o99b,244656500,259604.0,2024-01-14,268219.0
0wavGRldH0AWyu2zvTz8zb,241216535,247508.0,2024-01-14,255247.0
7HH8rEmkK5JENnv869MDCz,239820448,51162.0,2024-01-14,54274.0
0A1JLUlkZkp2EFrosoNQi0,238300499,255247.0,2024-01-14,259658.0
1Iq8oo9XkmmvCQiGOfORiz,237913464,1626460.0,2024-01-14,1805042.0
6qnM0XXPZOINWA778uNqQ9,237868252,83946.0,2024-01-14,91441.0
7HuBDWi18s4aJM8UFnNheH,236909433,260025.0,2024-01-14,272147.0
6sQckd3Z8NPxVVKUnavY1F,236835577,220444.0,2024-01-14,225508.0
77sMIMlNaSURUAXq5coCxE,233343216,412515.0,2024-01-14,419268.0
2dgFqt3w9xIQRjhPtwNk3D,257730373,209416.0,2024-01-14,221327.0
4qUijfYU8EoIWiY6oSyrgT,49267136,44830.0,2024-01-14,46902.0
1BxfuPKGuaTgP7aM0Bbdwr,1600184586,3985820.0,2024-01-14,4360849.0
2m3ObD945KvpE5y9A1eUWm,48992752,53739.0,2024-01-14,53823.0
4DjevQhsPWULcondN4mRh5,684851,603.0,2024-01-14,590.0
7EvU9pRoJ9Xs7anx0P7tEc,657938,615.0,2024-01-14,630.0
4MbHDiHQjhmoVAV75G04Ql,643948,749.0,2024-01-14,735.0
6N6V2v89hS4N9ossON5f9R,583967,272.0,2024-01-14,278.0
5JtXBqKLdfzwedmlUjjqAm,552480,381.0,2024-01-14,432.0
1Qicm51crXMvUuH4SMjobT,516288,431.0,2024-01-14,415.0
4twNUyTpLMPWokYmCdFDCH,515406,361.0,2024-01-14,406.0
1zz0XSmHCFd57ne04UAp38,491297,452.0,2024-01-14,507.0
69o9kr9UexjzeZDE8yD8dQ,483517,424.0,2024-01-14,413.0
7Ae2hYOcJmLbGCYIA3M1VM,472564,191.0,2024-01-14,181.0
1yVVoBDzSkFkZRWtq9x3u1,454353,210.0,2024-01-14,221.0
5Iadj8IBPrt634WW0yGPRI,440492,166.0,2024-01-14,176.0
4omftH10jc82Sj8VJ395C7,393090,281.0,2024-01-14,287.0
2hecdut2HWM5JMHqLTWThq,365184,144.0,2024-01-14,148.0
7bdyzcQ0onk60hfsxDCd2X,354614,123.0,2024-01-14,128.0
0kfTOGpi5eZCBxcRF5LFIh,354370,178.0,2024-01-14,196.0
2vTjAIZbfW7W8NGBOZ5rK5,351892,221.0,2024-01-14,201.0
2rLYkfJSgTPtOTLjYEdozL,349383,191.0,2024-01-14,196.0
3cAHqw3B2deaHRXV9WrYAA,345674,119.0,2024-01-14,153.0
7HbZuazpPbDDMkb8Tmvxq0,342975,202.0,2024-01-14,216.0
4sFwzqXqNcNV3cTyTybq0M,339309,192.0,2024-01-14,205.0
1wePVBS4L6xhCvVUItPAZQ,332532,193.0,2024-01-14,219.0
3lD0QBGaxvoc9WBDnGHFUi,328245,154.0,2024-01-14,215.0
2GZNZLMvT3gjCEPd6NNvvQ,320194,226.0,2024-01-14,227.0
1BXM0X5BxyUUOLEf9Rv6uZ,319565,123.0,2024-01-14,168.0
1VPHQriwOsy5aGHLwwZyho,318550,238.0,2024-01-14,268.0
1VW4AEDihVs3BQB6KnTYIY,315845,181.0,2024-01-14,231.0
5a9hUL6ZuiagZhazwrtwHF,688300,612.0,2024-01-14,596.0
7wjbSn8QHsxqKXU5M0jXGM,49070523,6782.0,2024-01-14,7494.0
5g7RMU3cV7zXWH244BLe7G,1062577,1081.0,2024-01-14,1116.0
4aBW31cmkA7BLColUsMEeZ,1563357,1783.0,2024-01-14,1704.0
31JVjy3XWnh6C2zf4kLCXN,6453227,2754.0,2024-01-14,2813.0
0Nw8hv79MLJa1yjtsEgz08,6395979,2511.0,2024-01-14,2699.0
5fOV54t6mMYv3H9CsnvU81,6343677,6445.0,2024-01-14,6762.0
4KB3zBArZ1rHRExilzycaV,6261257,2857.0,2024-01-14,2992.0
4YrpqEBNuz7IMsZtUP6bNQ,6231815,7460.0,2024-01-14,8831.0
68QyrSzpnoU04AAhE5z8lj,6231393,2616.0,2024-01-14,2615.0
4DbI1rr4IQ2bc8nejy9ttd,6197074,3037.0,2024-01-14,3195.0
6505MLhnqTDDg4tjoUz2Wp,6122544,3498.0,2024-01-14,3560.0
4JQm7ebhsrt10wmrP6AfXL,5889885,672.0,2024-01-14,740.0
5QkzyLUb4ggojNDp8G2OxX,5865005,3385.0,2024-01-14,3626.0
7GZ3KDorsc1yWndEtzGTjf,5820753,2277.0,2024-01-14,2323.0
3QFB14MOUf3imlyISNmrbT,5701172,2774.0,2024-01-14,2823.0
6hH37tyeRdyan1mAppmVor,5669980,2751.0,2024-01-14,2917.0
5Ct2PYPUSogyWvbV40k9Bf,5553972,788.0,2024-01-14,878.0
6znB7YZhMJT2B83zfbiyLq,5540105,3150.0,2024-01-14,3298.0
1cJkUN5LAotktryx2nPCr7,5398908,2858.0,2024-01-14,3011.0
0yisH8r0f3Mkq34kjzUlCV,4771904,608.0,2024-01-14,708.0
4TtyvyI42C0KFnbDZvNC8Y,4493565,603.0,2024-01-14,666.0
7JKwboSAWRHJI5U1XGTqS3,4461164,4243.0,2024-01-14,4243.0
5lA0yK8S5tP3xoaRMCp4Ug,3942411,1019.0,2024-01-14,1132.0
5zOKuItOTZhRCGtPrDYmlj,3174218,1924.0,2024-01-14,1919.0
4XiypEn8iKbeP1TbTqdfk5,2765836,4164.0,2024-01-14,4748.0
7kjSmkSo15pHlkb0mOQtfj,2615315,4442.0,2024-01-14,4689.0
4RBKAqJ3qyvvriDG0s9IJ3,2020821,1244.0,2024-01-14,1132.0
4VbErhGDMTnvPAnt5z70DL,1971630,883.0,2024-01-14,947.0
2ziekbazMdLS2Gtdo78RID,1899531,855.0,2024-01-14,869.0
0ThxqUZ9PwS6n0UT5i1XH6,1821844,3142.0,2024-01-14,3461.0
4i0M7glXqIIRKPwbLtpExi,1318282,83.0,2024-01-14,124.0
4WrJR6LJ8MtIxouKHUkTEM,306694,76.0,2024-01-14,147.0
2BDqAaVKzQDnoVPZbdp68D,304708,105.0,2024-01-14,128.0
4CyL8bBbVRYB0ogadF4aUS,301177,104.0,2024-01-14,113.0
2juzwShPy28xL3umOogU3u,239676,107.0,2024-01-14,97.0
0Xtgj2RuEo5FInZ0b4KYuY,237926,94.0,2024-01-14,110.0
3To1MBLD7WqFoWEeiLDBzq,233057,114.0,2024-01-14,118.0
7lzMAvyDZyZm1hPMLpfIXy,231690,99.0,2024-01-14,109.0
57USOybNwyjN8ZUZLm9hra,223221,100.0,2024-01-14,95.0
2eZbyz03ZHkqpZz2Vw3KXy,222182,95.0,2024-01-14,100.0
4vWXPp6Tuf6ury2dCh0uAI,219990,47.0,2024-01-14,68.0
2MzoTHyQgopGUL8ABcOAyr,218985,103.0,2024-01-14,114.0
1NTxT72xu3GkYq5wIq0RG5,218285,83.0,2024-01-14,95.0
5oJUjUsBZcqyEhOdpif37h,218209,70.0,2024-01-14,75.0
6xxSYpv0gGX7V7Bikx1gGy,218093,88.0,2024-01-14,101.0
0ISHfeb30gj4CSWUZYuesj,217617,1050.0,2024-01-14,1208.0
0w5HrA1s3WZIqAUYicJo0A,216511,76.0,2024-01-14,92.0
7AiIXVMIrTqHlGn7bS3f31,210284,75.0,2024-01-14,69.0
7J4cg1IeDWDY4oE19CaIra,195410,45.0,2024-01-14,41.0
1AjXK5Gi1kkMRYGBjALDMr,189529,42.0,2024-01-14,55.0
7juXSUrMEd7f9ljLk7Pria,185560,59.0,2024-01-14,47.0
5fWNEKU1JTe07KsrJ7stft,178407,91.0,2024-01-14,71.0
2p2iPBELfsen9imWH0NkId,175003,27.0,2024-01-14,27.0
4511PLndxxMcob8Qq5KHNw,174480,110.0,2024-01-14,127.0
4Dzma7nri1H2XNQ7b8Fs5b,174300,49.0,2024-01-14,65.0
3g7PbLRaKm2MmfHNyMbjJn,173739,33.0,2024-01-14,45.0
0uBYyYTfuuDigZvBN6HnUt,173316,42.0,2024-01-14,44.0
0VsL7c4EBrLgaNfHQep2oy,172911,109.0,2024-01-14,126.0
6trbb1ao6xqh6FjKc0BRYF,171358,86.0,2024-01-14,83.0
6t9JL24FVFzXtpLlp6x5tZ,170872,61.0,2024-01-14,46.0
248qgqZNy5T5KsGHgTxeIM,163778,58.0,2024-01-14,62.0
1V7nao9bFNvjFrmrnSz19Y,240855,108.0,2024-01-14,113.0
2k0w1FGqvzVPgQ9VdTaJpe,242549,81.0,2024-01-14,94.0
7C7usPxKM74lA8HJbCqZnz,243073,120.0,2024-01-14,107.0
2GZI4YxTKT07KaQZAMmz5N,244481,92.0,2024-01-14,97.0
4cag67C3v9ToeFivUwDUsE,299770,108.0,2024-01-14,130.0
7D4bd801muwRfuo5F3KkGk,284212,112.0,2024-01-14,123.0
3ZHTwJzCNDFvjLpVQiqpH6,282987,128.0,2024-01-14,152.0
7F67ujlSkp8PT7uaDPuOjP,280386,122.0,2024-01-14,114.0
22Zg9JjEgM0JV5HvLXNJAh,279819,195.0,2024-01-14,179.0
5ckUacHVEsmgJI7akKHadD,276967,100.0,2024-01-14,115.0
1SARZTSJ1YeXgImYzpSxef,276372,105.0,2024-01-14,116.0
3ZfvKQxJp4zZshiJsRPoD1,276053,113.0,2024-01-14,145.0
2ag2oLCwlFIA88hQrLMHzv,269143,155.0,2024-01-14,206.0
0HTZpLa2SjBmuJ6zJ7OqMm,267334,193.0,2024-01-14,162.0
3JayaISg308IVZhUY0XUXe,266092,201.0,2024-01-14,197.0
3rMskQgCc54bAQUfE0U4Fw,265990,174.0,2024-01-14,204.0
13tYZVTtzLUJTlM7m1ivbi,265638,87.0,2024-01-14,118.0
36a08nLG1xazGaaVKK0vv7,6455209,6427.0,2024-01-14,6805.0
633FwmKmrHWn6sLTL3db72,264557,196.0,2024-01-14,195.0
4YugJd2i96PHwaflBauhXi,263503,105.0,2024-01-14,114.0
5EsfyTD26nlVQ0DtYo16uJ,261274,86.0,2024-01-14,95.0
5Gz9GFSwHObbmjSRHgTphe,256912,74.0,2024-01-14,80.0
1J22bFnVC6Rmjxby941PDf,255897,169.0,2024-01-14,170.0
4CWLOxjskk6fjixCboD4vJ,254976,1026.0,2024-01-14,1052.0
02DtaJ6ADr4uQJbKEdpxxj,253397,144.0,2024-01-14,155.0
1Z79tpetXTqujnp0UYOV7V,250615,112.0,2024-01-14,107.0
4EwrLjUsIF0PINB6sLZj3l,250239,66.0,2024-01-14,65.0
6bzWVosI1yQkHUrN22cMWE,249953,100.0,2024-01-14,95.0
0MtU9ETYyVX8YPBDCYPdMb,247142,118.0,2024-01-14,140.0
0ruvufCIGCWaf67Tb8R64O,246845,241.0,2024-01-14,213.0
0C5x4DoaPegrWqchk4SuLu,246359,101.0,2024-01-14,103.0
3Aelp7PlkDvBvCPqvyIopZ,245107,99.0,2024-01-14,95.0
4fiLVxZ0UAsWAzUwGqkZA9,264328,93.0,2024-01-14,119.0
7yndkPYP6YQQLBpPsizDfh,6580906,2897.0,2024-01-14,2936.0
64FIHbthA4RhBv6fL6DGBO,310418,91.0,2024-01-14,131.0
72GIZuUXo14oyrS0si3Rgc,6639924,3023.0,2024-01-14,3246.0
2hmafYGj1CXYKIYcMnX4lj,37588466,32395.0,2024-01-14,33250.0
73OX8GdpOeGzKC6OvGSbsv,37185680,33468.0,2024-01-14,34531.0
0UAdDYrkCvVQftaKpL6q5f,37028392,40809.0,2024-01-14,41585.0
1n2wszmJyVkw6FHqyLnQsY,35870974,32667.0,2024-01-14,33432.0
3oF7Or7T35yhQbGxbCGvRX,35715360,29541.0,2024-01-14,31229.0
1Fj0T1XKuhRu7EZzJ7NJIK,35471899,28385.0,2024-01-14,29525.0
5RaBeejGtdPEszYEKYECs2,33317564,23592.0,2024-01-14,25889.0
2Ta5c5Z6DvM8GX0U1polSo,32525674,23469.0,2024-01-14,25305.0
51A8eKvvZz9uydvIZ7xRSV,32298830,29950.0,2024-01-14,30528.0
4evLyY5Ue1Wesc61t2KXAU,31833146,54619.0,2024-01-14,56552.0
5OOd01o2YS1QFwdpVLds3r,31593295,26339.0,2024-01-14,26973.0
5AsmAjBSSQjRPWgAYIp8tm,31557337,3013.0,2024-01-14,2986.0
2ZoOmCSgj0ypVAmGd1ve4y,31500784,26664.0,2024-01-14,27597.0
3rnI1UCyGJvUTVvT97VQr5,30513919,6288.0,2024-01-14,6748.0
1P5QpwOgXJuoVTm3CWbnLY,30497640,7240.0,2024-01-14,7830.0
0gPmM1WtVRg3uENW3o8bfx,30173180,47641.0,2024-01-14,49840.0
4pJi1rVt9GNegU9kywjg4z,29966248,25745.0,2024-01-14,26673.0
6K0CJLVXqbGMeJSmJ4ENKK,29887281,28751.0,2024-01-14,29221.0
2IprIjGNRlj3TfqUWCAo0C,29670099,10742.0,2024-01-14,11206.0
46HGgtwmmuEB8mvDCyjyAc,26611897,4434.0,2024-01-14,4622.0
2QA3IixpRcKyOdG7XDzRgv,26523448,25720.0,2024-01-14,26461.0
1yACRKAwlXWhXXFUSkvzhD,26213619,5700.0,2024-01-14,5938.0
