song_urls,song_ids,song_streams,song_daily
https://open.spotify.com/track/2k0w1FGqvzVPgQ9VdTaJpe,2k0w1FGqvzVPgQ9VdTaJpe,230125,117
https://open.spotify.com/track/0MtU9ETYyVX8YPBDCYPdMb,0MtU9ETYyVX8YPBDCYPdMb,230096,215
https://open.spotify.com/track/4CWLOxjskk6fjixCboD4vJ,4CWLOxjskk6fjixCboD4vJ,228885,158
https://open.spotify.com/track/3Aelp7PlkDvBvCPqvyIopZ,3Aelp7PlkDvBvCPqvyIopZ,227804,217
https://open.spotify.com/track/2juzwShPy28xL3umOogU3u,2juzwShPy28xL3umOogU3u,225996,119
https://open.spotify.com/track/7C7usPxKM74lA8HJbCqZnz,7C7usPxKM74lA8HJbCqZnz,224506,219
https://open.spotify.com/track/0Xtgj2RuEo5FInZ0b4KYuY,0Xtgj2RuEo5FInZ0b4KYuY,223976,130
https://open.spotify.com/track/1V7nao9bFNvjFrmrnSz19Y,1V7nao9bFNvjFrmrnSz19Y,223247,200
https://open.spotify.com/track/3To1MBLD7WqFoWEeiLDBzq,3To1MBLD7WqFoWEeiLDBzq,221570,100
https://open.spotify.com/track/0ruvufCIGCWaf67Tb8R64O,0ruvufCIGCWaf67Tb8R64O,218248,346
https://open.spotify.com/track/7lzMAvyDZyZm1hPMLpfIXy,7lzMAvyDZyZm1hPMLpfIXy,214317,212
https://open.spotify.com/track/4vWXPp6Tuf6ury2dCh0uAI,4vWXPp6Tuf6ury2dCh0uAI,210763,115
https://open.spotify.com/track/2eZbyz03ZHkqpZz2Vw3KXy,2eZbyz03ZHkqpZz2Vw3KXy,208808,126
https://open.spotify.com/track/5oJUjUsBZcqyEhOdpif37h,5oJUjUsBZcqyEhOdpif37h,208327,87
https://open.spotify.com/track/57USOybNwyjN8ZUZLm9hra,57USOybNwyjN8ZUZLm9hra,206190,205
https://open.spotify.com/track/6xxSYpv0gGX7V7Bikx1gGy,6xxSYpv0gGX7V7Bikx1gGy,204491,127
https://open.spotify.com/track/0w5HrA1s3WZIqAUYicJo0A,0w5HrA1s3WZIqAUYicJo0A,203122,117
https://open.spotify.com/track/2MzoTHyQgopGUL8ABcOAyr,2MzoTHyQgopGUL8ABcOAyr,202434,190
https://open.spotify.com/track/1NTxT72xu3GkYq5wIq0RG5,1NTxT72xu3GkYq5wIq0RG5,202163,175
https://open.spotify.com/track/7AiIXVMIrTqHlGn7bS3f31,7AiIXVMIrTqHlGn7bS3f31,198918,131
https://open.spotify.com/track/7J4cg1IeDWDY4oE19CaIra,7J4cg1IeDWDY4oE19CaIra,189466,75
https://open.spotify.com/track/1AjXK5Gi1kkMRYGBjALDMr,1AjXK5Gi1kkMRYGBjALDMr,181591,82
https://open.spotify.com/track/7juXSUrMEd7f9ljLk7Pria,7juXSUrMEd7f9ljLk7Pria,177907,78
https://open.spotify.com/track/2p2iPBELfsen9imWH0NkId,2p2iPBELfsen9imWH0NkId,172258,22
https://open.spotify.com/track/5fWNEKU1JTe07KsrJ7stft,5fWNEKU1JTe07KsrJ7stft,167988,122
https://open.spotify.com/track/3g7PbLRaKm2MmfHNyMbjJn,3g7PbLRaKm2MmfHNyMbjJn,166073,85
https://open.spotify.com/track/0uBYyYTfuuDigZvBN6HnUt,0uBYyYTfuuDigZvBN6HnUt,165398,99
https://open.spotify.com/track/4Dzma7nri1H2XNQ7b8Fs5b,4Dzma7nri1H2XNQ7b8Fs5b,165277,95
https://open.spotify.com/track/6t9JL24FVFzXtpLlp6x5tZ,6t9JL24FVFzXtpLlp6x5tZ,164087,63
https://open.spotify.com/track/6trbb1ao6xqh6FjKc0BRYF,6trbb1ao6xqh6FjKc0BRYF,159775,102
https://open.spotify.com/track/4511PLndxxMcob8Qq5KHNw,4511PLndxxMcob8Qq5KHNw,159768,144
https://open.spotify.com/track/0VsL7c4EBrLgaNfHQep2oy,0VsL7c4EBrLgaNfHQep2oy,158739,136
https://open.spotify.com/track/4A7shC8pd0ddDSqrvETTsu,4A7shC8pd0ddDSqrvETTsu,156879,73
https://open.spotify.com/track/3t5kblMAefsRy9O9vOjkR4,3t5kblMAefsRy9O9vOjkR4,154754,24
https://open.spotify.com/track/248qgqZNy5T5KsGHgTxeIM,248qgqZNy5T5KsGHgTxeIM,152136,134
https://open.spotify.com/track/3MqHevAhUErYJoC1ceESEe,3MqHevAhUErYJoC1ceESEe,150041,94
https://open.spotify.com/track/3y40XaB0r8LwJzECdhXqmq,3y40XaB0r8LwJzECdhXqmq,145497,123
https://open.spotify.com/track/35XDhcPNgNczxX0aUmiuKH,35XDhcPNgNczxX0aUmiuKH,145447,97
https://open.spotify.com/track/3nWqFKQTstzwvrLEW82dgE,3nWqFKQTstzwvrLEW82dgE,144994,76
https://open.spotify.com/track/1WxSuTO0X0HKb1dkQjVkVo,1WxSuTO0X0HKb1dkQjVkVo,144365,94
https://open.spotify.com/track/6pwfOVtNVEvIYF6x0h45En,6pwfOVtNVEvIYF6x0h45En,143159,40
https://open.spotify.com/track/7r7RyzNBFfTRH9NRVBrFhJ,7r7RyzNBFfTRH9NRVBrFhJ,142309,42
https://open.spotify.com/track/6FbCZTXJjwBQRsKb9leofw,6FbCZTXJjwBQRsKb9leofw,141078,30
https://open.spotify.com/track/5BIHTqXmBBdfdScTVyzUts,5BIHTqXmBBdfdScTVyzUts,137712,61
https://open.spotify.com/track/6nHV1NXioyCPpewRMh2DxC,6nHV1NXioyCPpewRMh2DxC,137652,70
https://open.spotify.com/track/44uwUM4YEfve5tDYEbVXQb,44uwUM4YEfve5tDYEbVXQb,137649,105
https://open.spotify.com/track/6vmevdni3tJLxzRXSU7UVd,6vmevdni3tJLxzRXSU7UVd,137103,95
https://open.spotify.com/track/7msaHKbkc94FKxIMsH4DAm,7msaHKbkc94FKxIMsH4DAm,135819,87
https://open.spotify.com/track/4JJz3bQDt922DzUNHsGtWk,4JJz3bQDt922DzUNHsGtWk,135086,84
https://open.spotify.com/track/1eGBTPSSrr9Lem1BVKzgia,1eGBTPSSrr9Lem1BVKzgia,133051,104
https://open.spotify.com/track/795ZVsHOr5ky9yrY6FDA6Q,795ZVsHOr5ky9yrY6FDA6Q,132874,20
https://open.spotify.com/track/0EQovrrG0oNLPLJrVGKqj0,0EQovrrG0oNLPLJrVGKqj0,131707,66
https://open.spotify.com/track/5jPbjmpn2I9mw7HvSWvqFu,5jPbjmpn2I9mw7HvSWvqFu,131385,113
https://open.spotify.com/track/0wN94hAOTCu4Vv4TCbhVZD,0wN94hAOTCu4Vv4TCbhVZD,130991,23
https://open.spotify.com/track/0eRpceXMfMVYhMVrVkgWxS,0eRpceXMfMVYhMVrVkgWxS,130592,95
https://open.spotify.com/track/1nmUwsjwOgeBxETJ51VMjx,1nmUwsjwOgeBxETJ51VMjx,127904,111
https://open.spotify.com/track/4JOZRF1Tp23yeLDkaJvYiC,4JOZRF1Tp23yeLDkaJvYiC,127518,92
https://open.spotify.com/track/6PnszbMFmzHaxT2ANFgRVQ,6PnszbMFmzHaxT2ANFgRVQ,126754,98
